
75226.06527865189,243.74960206923996,13.2890625
81120.41302405889,233.32420675537358,12.9140625
76480.36037944321,242.23189326556545,11.8828125
88983.72408496239,240.8945480631277,12.4296875
113067.92812956731,284.8419377652051,10.625
68192.17437029257,216.71116002071466,10.71875
63222.98415134352,226.3744738424534,10.390625
220903.41735544422,284.14338235294116,15.3359375
88690.73503767756,221.35541744840526,12.9921875
145765.67198708182,226.93295205646143,13.1875
99687.4088016143,197.0733009708738,14.1640625
83607.342673011,216.19720725134738,12.015625
85752.08181112816,284.1311475409836,9.6015625
98386.69721535142,289.35581140350877,10.53125
117562.11957112007,240.426906779661,11.515625
169867.17511355595,241.96691836870468,17.578125
111212.1052040935,227.93316445830087,11.6484375
125603.31265444052,191.35499849894927,16.875
99127.67498655194,209.64647525676938,13.546875
93580.80366671874,197.31029203956666,12.4453125
104748.3398130639,236.60405759162305,10.7734375
104556.8663633929,225.07237715803453,10.578125
81077.364586414,217.44158328428486,10.84375
92657.8415377794,228.14294529000412,12.9921875
93763.28573318306,224.48226135783563,13.0390625
156508.20362689285,236.62801446945338,12.765625
48383.28504661197,259.8875585632483,9.390625
77805.79670303536,215.76688311688312,12.078125
127484.96641371284,262.6575304540421,10.734375
128035.96168613633,195.53898919533694,18.25
198868.1189113483,259.9966870540265,15.1484375
84104.81290918755,211.20342432950193,10.90625
121772.65151900968,231.81793618116316,12.984375
109341.34735464484,234.30703671328672,9.234375
70352.22844339965,242.31676136363637,9.5625
87316.77685018758,232.986076986077,10.6796875
104455.55422980351,229.1439828080229,10.515625
151264.58362485966,180.63621141525917,18.1875
81556.28493881755,210.1482773658962,13.21875
126952.7847433333,274.2399766271125,13.7890625
151608.65631415154,293.4467357310399,12.6015625
121932.06783972132,189.3867631046819,20.96875
96862.76146628588,225.33619105939988,10.796875
89147.934407164,230.62568472306756,11.1328125
135740.39779366239,235.62874936451448,13.484375
144758.2513373644,223.39459995045826,18.453125
101137.38778022515,219.96468926553672,12.703125
212187.2232067841,276.03526324203347,13.5390625
81010.46915486672,211.88926426426426,10.09375
54260.65124435009,202.15233906437425,10.9296875
118210.51973929208,224.68839383938393,12.453125
140714.6228874866,187.69574574574574,19.34375
115232.13047162814,231.68338926174496,13.71875
116727.94092726843,246.6997170781893,13.046875
210903.14610060304,203.64963042209686,13.7421875
113910.05139698926,198.22547770700638,15.953125
143139.41183527443,252.38204978607547,17.9375
120124.38879398668,252.80229993698802,12.3671875
86816.78068609002,216.22304778554778,11.59375
113028.98833187703,243.24381904260915,12.09375
55809.5571676574,203.9929456297316,9.875
48259.31437591145,264.6529712163417,7.6015625
170386.37408742993,209.9874711073755,15.8671875
103909.41849647502,231.0526651771465,17.34375
124366.41617236816,180.97472609561754,17.3125
75432.58328728823,199.1092953175707,13.3125
68795.12152224359,216.30696721311475,11.6015625
97300.79652725518,213.15247801758593,10.0234375
